timestamp,gpu_util_pct,gpu_mem_used_mb,gpu_temp_c,gpu_power_w,ram_used_mb
1790155464.8947778,0.0,16151.0,52.0,171.89,17686.6640625
1790155465.1651344,40.0,16157.0,53.0,180.79,17634.90234375
